virus tax id,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,baltimore_class
1592091,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Saturnivirales,Kanorauviridae,Chinseivirus,
1592096,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Rohanvirales,Adamaviridae,Caradhivirus,
1519397,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Saturnivirales,Kanorauviridae,Doseivirus,
2866684,2830837.0,Shewanella sp. M16,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peduoviridae,Arsenicumvirus,dsDNA
2576871,1738770.0,Shewanella inventionis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bocovirus,Bocovirus X14,dsDNA
1416032,624.0,Shigella sonnei,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Diegovirus,Diegovirus dv7502Stx,dsDNA
2591055,668369.0,Escherichia coli DH5[alpha],Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus CM1,dsDNA
2565502,623.0,Shigella flexneri,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Deseoctovirus,Deseoctovirus DS8,dsDNA
1109721,624.0,Shigella sonnei,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Dhillonvirus,Dhillonvirus EP23,dsDNA
1498227,42897.0,Shigella flexneri 2a,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Diegovirus,Diegovirus POCJ13,dsDNA
2282196,623.0,Shigella flexneri,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Cedarrivervirus,Cedarrivervirus Sf11,dsDNA
2905959,623.0,Shigella flexneri,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lederbergvirus,Lederbergvirus Sf6,dsDNA
1567022,623.0,Shigella flexneri,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muvirus,Muvirus SfMu,dsDNA
1675531,624.0,Shigella sonnei,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Oslovirus,Oslovirus VASD,dsDNA
2902747,621.0,Shigella boydii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Dhillonvirus,Dhillonvirus stardew,dsDNA
92652,27405.0,Penaeus japonicus,Viruses incertae sedis,Naldaviricetes,Nimaviridae,Whispovirus,White spot syndrome virus,,,
2169843,65557.0,Alcea rosea,Viruses incertae sedis,Alphasatellitidae,Geminialphasatellitinae,Colecusatellite,unclassified Colecusatellite,,,
337824,108335.0,Sida,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite sidae,,,,
291270,108357.0,Sida acuta,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite sidamusivi,,,,
1535266,1610815.0,Abelmoschus tuberculatus,Viruses incertae sedis,Alphasatellitidae,Geminialphasatellitinae,unclassified Begomovirus-associated alphasatellites,Mesta yellow vein mosaic virus alphasatellite,,,
447597,108377.0,Sida rhombifolia,Viruses incertae sedis,Alphasatellitidae,Geminialphasatellitinae,Colecusatellite,Colecusatellite sidavietnamense,,,
447602,108377.0,Sida rhombifolia,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite sidavietnamensesecundi,,,,
326489,108362.0,Sida cordifolia,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite sidamaduraiense,,,,
1418029,371401.0,Siegesbeckia yellow vein virus,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite siegesbeckiae,,,,
2846228,185191.0,Sigesbeckia orientalis,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite siegesbeckiasecundi,,,,
401518,371450.0,Sigesbeckia glabrescens,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,Betasatellite siegesbeckiaguangxiense,,,,
371411,371450.0,Sigesbeckia glabrescens,Viruses incertae sedis,Tolecusatellitidae,Betasatellite,unclassified Betasatellite,Siegesbeckia yellow vein virus-associated DNA beta,,,
2929263,,,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Vilyaviridae,Berenvirus,
2929265,,,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Vilyaviridae,Ulaervirus,
1619218,60711.0,Chlorocebus sabaeus,Monodnaviria,Shotokuvirae,Commensaviricota,Cardeaviricetes,Sanitavirales,Anelloviridae,Alphatorquevirus,
2599764,382.0,Sinorhizobium meliloti,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Huelvavirus,dsDNA
1357423,382.0,Sinorhizobium meliloti,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Emdodecavirus,Emdodecavirus M12,dsDNA
1647404,382.0,Sinorhizobium meliloti,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Emdodecavirus,unclassified Emdodecavirus,dsDNA
1647403,382.0,Sinorhizobium meliloti,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Emdodecavirus,Emdodecavirus M7,dsDNA
1636182,382.0,Sinorhizobium meliloti,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pootjesviridae,Emnonavirus,dsDNA
1647405,382.0,Sinorhizobium meliloti,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Emdodecavirus,Emdodecavirus N3,dsDNA
2845175,1359.0,Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,,dsDNA
2419666,8574.0,Boa constrictor,Ribozyviria,Ribozyviria incertae sedis,Kolmioviridae,Daletvirus,Daletvirus boae,,,
673375,63612.0,Sodalis glossinidius,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Dhillonvirus,Dhillonvirus SO1,dsDNA
631345,13686.0,Solenopsis invicta,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Solinviviridae,Invictavirus,
1980161,200492.0,Sophora alopecuroides,Viruses incertae sedis,Alphasatellitidae,Nanoalphasatellitinae,Subclovsatellite,Subclovsatellite bitbea,,,
1980165,200492.0,Sophora alopecuroides,Viruses incertae sedis,Alphasatellitidae,Nanoalphasatellitinae,Mivedwarsatellite,Mivedwarsatellite sophalope,,,
1980168,200492.0,Sophora alopecuroides,Viruses incertae sedis,Alphasatellitidae,Nanoalphasatellitinae,Sophoyesatellite,Sophoyesatellite sophira,,,
1980173,200492.0,Sophora alopecuroides,Viruses incertae sedis,Alphasatellitidae,Nanoalphasatellitinae,Clostunsatellite,Clostunsatellite sophokerman,Sophora yellow stunt alphasatellite 5,,
1980174,200492.0,Sophora alopecuroides,Viruses incertae sedis,Alphasatellitidae,Nanoalphasatellitinae,Clostunsatellite,Clostunsatellite sophorae,Sophora yellow stunt alphasatellite 4,,
2846239,91525.0,Sorghum arundinaceum,Viruses incertae sedis,Alphasatellitidae,Geminialphasatellitinae,Somasatellite,Somasatellite sorghi,,,
190503,1920021.0,Cynodon dactylon x Cynodon transvaalensis,Riboviria,Orthornavirae,Pisuviricota,Stelpaviricetes,Patatavirales,Potyviridae,Phragmivirus,
2696336,34103.0,Sphaerotilus natans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Natansvirus,dsDNA
1980139,2021637.0,Sphingobium sp. IP1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lacusarxvirus,Lacusarxvirus lacusarx,dsDNA
2686311,28214.0,Sphingomonas sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Eidolonvirus,Eidolonvirus eidolon,dsDNA
2686312,28214.0,Sphingomonas sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kharnvirus,Kharnvirus kharn,dsDNA
2686313,28214.0,Sphingomonas sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kharnvirus,Kharnvirus lucius,dsDNA
2282912,13689.0,Sphingomonas paucimobilis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Scottvirus,dsDNA
2686378,1888892.0,Sphingomonas turrisvirgatae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Torvergatavirus,Torvergatavirus MMDA13,dsDNA
185959,2133.0,Spiroplasma citri,Monodnaviria,Loebvirae,Hofneiviricota,Faserviricetes,Tubulavirales,Plectroviridae,Vespertiliovirus,
3071296,643112.0,Neoaliturus haematoceps,Monodnaviria,Loebvirae,Hofneiviricota,Faserviricetes,Tubulavirales,Plectroviridae,Virgulavirus,
93224,2132.0,Spiroplasma,Monodnaviria,Loebvirae,Hofneiviricota,Faserviricetes,Tubulavirales,Plectroviridae,Suturavirus,
2315721,37547.0,Spodoptera eridania,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus speridaniae,,
1242863,134406.0,Spodoptera exempta,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus spexemptae,,
307454,7108.0,Spodoptera frugiperda,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus spofrugiperdae,,
10455,7088.0,Lepidoptera,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus spofrugiperdae,,
10456,7088.0,Lepidoptera,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus splittoralis,,
359919,69820.0,Spodoptera litura,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus spliturae,,
46242,7088.0,Lepidoptera,Viruses incertae sedis,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus spliturae,,
543939,5755.0,Acanthamoeba castellanii,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Virophaviricetes,Mividavirales,Sputniviroviridae,
2785983,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Poncivirus,+ssRNA
2785985,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Chaedoavirus,+ssRNA
2785986,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Dahmuvirus,+ssRNA
2785987,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Blumeviridae,Marskhivirus,+ssRNA
2785988,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Blumeviridae,Ivolevirus,+ssRNA
2785990,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Blumeviridae,Gifriavirus,+ssRNA
2785992,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Blumeviridae,Alehndavirus,+ssRNA
2785993,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Dortuvirus,+ssRNA
2785994,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Fagihyuvirus,+ssRNA
2785995,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Whietlevirus,+ssRNA
2785996,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kehmevirus,+ssRNA
2785997,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Duhcivirus,+ssRNA
2785998,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,unclassified Steitzviridae,+ssRNA
2786000,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Solspiviridae,unclassified Solspiviridae,+ssRNA
2786001,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Aldormivirus,+ssRNA
2786002,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Meblowovirus,+ssRNA
2786003,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Bilifuvirus,+ssRNA
2786004,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kiwsmaevirus,+ssRNA
2786005,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Lohngkovirus,+ssRNA
2786006,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Jiesduavirus,+ssRNA
2786007,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Giliycovirus,+ssRNA
2786008,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Blumeviridae,unclassified Blumeviridae,+ssRNA
2786010,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Swihdzovirus,+ssRNA
2786011,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Hohrdovirus,+ssRNA
2786012,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Mehraxmevirus,+ssRNA
2786014,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Alehxovirus,+ssRNA
2786015,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Tehnexuvirus,+ssRNA
2786018,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Lidtloavirus,+ssRNA
2786020,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Huhbevirus,+ssRNA
2786023,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Trucevirus,+ssRNA
2786024,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Dursuvirus,+ssRNA
2786028,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Tikiyavirus,+ssRNA
2786030,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Radbaivirus,+ssRNA
2786031,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Alkesdovirus,+ssRNA
2786034,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Eerlswavirus,+ssRNA
2786035,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Lughthovirus,+ssRNA
2786048,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Mihkrovirus,+ssRNA
2786049,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gehrmavirus,+ssRNA
2786051,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Mocruvirus,+ssRNA
2786053,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Vohsuavirus,+ssRNA
2786054,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Koteshevirus,+ssRNA
2786059,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Luthavirus,+ssRNA
2786063,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Andhaxevirus,+ssRNA
2786065,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Hysdruvirus,+ssRNA
2786072,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Pohlevirus,+ssRNA
2786074,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Pihngevirus,+ssRNA
2786083,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Lobdovirus,+ssRNA
2786085,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Strehtovirus,+ssRNA
2786087,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Oxychlovirus,+ssRNA
2786090,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Phobpsivirus,+ssRNA
2786091,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Garnievirus,+ssRNA
2786096,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Hyjrovirus,+ssRNA
2786099,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Lowsuvirus,+ssRNA
2786100,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Pohlydovirus,+ssRNA
2786101,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Amubhivirus,+ssRNA
2786102,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Yeshinuvirus,+ssRNA
2786106,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Vindevirus,+ssRNA
2786107,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Caloevirus,+ssRNA
2786110,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Glyciruvirus,+ssRNA
2786111,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Yekorevirus,+ssRNA
2786112,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Draycavirus,+ssRNA
2786113,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Gorodievirus,+ssRNA
2786120,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Puduphavirus,+ssRNA
2786122,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Yuhrihovirus,+ssRNA
2786126,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gulmivirus,+ssRNA
2786128,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Nehumivirus,+ssRNA
2786135,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Bruncluvirus,+ssRNA
2786137,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Dugnivirus,+ssRNA
2786139,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Cahdavirus,+ssRNA
2786140,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Andhevirus,+ssRNA
2786145,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Sdribtuvirus,+ssRNA
2786161,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Rehihmevirus,+ssRNA
2786162,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Dihsdivirus,+ssRNA
2786164,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Solspiviridae,Upirshuvirus,+ssRNA
2786166,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Lomnativirus,+ssRNA
2786173,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Hahsevirus,+ssRNA
2786175,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Solspiviridae,Thiuhmevirus,+ssRNA
2786181,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Shihovirus,+ssRNA
2786182,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Dreytovirus,+ssRNA
2786185,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Cahtebovirus,+ssRNA
2786198,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Huohcivirus,+ssRNA
2786203,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Pirifovirus,+ssRNA
2786206,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Stehnavirus,+ssRNA
2786207,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Pahspavirus,+ssRNA
2786212,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Tehnicivirus,+ssRNA
2786218,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Halcalevirus,+ssRNA
2786221,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,+ssRNA
2786224,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Leviviricetes incertae sedis,Skrubnovirus,Skrubnovirus agrihabitans,+ssRNA
2786228,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Endehruvirus,+ssRNA
2786230,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Molucevirus,+ssRNA
2786240,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Chahsmivirus,+ssRNA
2786243,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Thehlovirus,+ssRNA
2786245,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Kecuhnavirus,+ssRNA
2786250,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Huleruivirus,+ssRNA
2786252,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Ludtovirus,+ssRNA
2786253,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Apihcavirus,+ssRNA
2786272,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Chounavirus,+ssRNA
2786276,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Stupavirus,+ssRNA
2786278,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Rehudzovirus,+ssRNA
2786281,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Atkinsviridae,Moloevirus,+ssRNA
